req_id,domain,requirement_source,source_section,page_logic_artifact,status,evidence_basis,classification
UA2-04116,user-agent,docs/SPEC-§24-代理商增强.md,边界条件,,UNKNOWN,No verified implementation file:line/symbol and test-case evidence is present in the current audit materials.,UNKNOWN
UA2-04117,user-agent,docs/SPEC-§24-代理商增强.md,边界条件,,UNKNOWN,No verified implementation file:line/symbol and test-case evidence is present in the current audit materials.,UNKNOWN
UA2-04118,user-agent,docs/SPEC-§24-代理商增强.md,边界条件,,UNKNOWN,No verified implementation file:line/symbol and test-case evidence is present in the current audit materials.,UNKNOWN
UA2-04119,user-agent,docs/SPEC-§24-代理商增强.md,边界条件,,UNKNOWN,No verified implementation file:line/symbol and test-case evidence is present in the current audit materials.,UNKNOWN
UA2-04120,user-agent,docs/SPEC-§24-代理商增强.md,边界条件,,UNKNOWN,No verified implementation file:line/symbol and test-case evidence is present in the current audit materials.,UNKNOWN
UA2-04121,user-agent,docs/SPEC-§24-代理商增强.md,边界条件,,UNKNOWN,No verified implementation file:line/symbol and test-case evidence is present in the current audit materials.,UNKNOWN
UA2-04122,user-agent,docs/SPEC-§24-代理商增强.md,边界条件,,UNKNOWN,No verified implementation file:line/symbol and test-case evidence is present in the current audit materials.,UNKNOWN
UA2-04123,user-agent,docs/SPEC-§24-代理商增强.md,边界条件,,UNKNOWN,No verified implementation file:line/symbol and test-case evidence is present in the current audit materials.,UNKNOWN
UA2-04124,user-agent,docs/SPEC-§24-代理商增强.md,边界条件,,UNKNOWN,No verified implementation file:line/symbol and test-case evidence is present in the current audit materials.,UNKNOWN
UA2-04125,user-agent,docs/SPEC-§24-代理商增强.md,边界条件,,UNKNOWN,No verified implementation file:line/symbol and test-case evidence is present in the current audit materials.,UNKNOWN
UA2-04126,user-agent,docs/SPEC-§25-供应商增强.md,功能说明书：§25 渠道增强,,UNKNOWN,No verified implementation file:line/symbol and test-case evidence is present in the current audit materials.,UNKNOWN
UA2-04127,user-agent,docs/SPEC-§25-供应商增强.md,功能说明书：§25 渠道增强,,UNKNOWN,No verified implementation file:line/symbol and test-case evidence is present in the current audit materials.,UNKNOWN
UA2-04128,user-agent,docs/SPEC-§25-供应商增强.md,功能说明书：§25 渠道增强,,UNKNOWN,No verified implementation file:line/symbol and test-case evidence is present in the current audit materials.,UNKNOWN
UA2-04129,user-agent,docs/SPEC-§25-供应商增强.md,功能说明书：§25 渠道增强,,UNKNOWN,No verified implementation file:line/symbol and test-case evidence is present in the current audit materials.,UNKNOWN
UA2-04130,user-agent,docs/SPEC-§25-供应商增强.md,功能说明书：§25 渠道增强,,UNKNOWN,No verified implementation file:line/symbol and test-case evidence is present in the current audit materials.,UNKNOWN
UA2-04131,user-agent,docs/SPEC-§25-供应商增强.md,功能说明书：§25 渠道增强,,UNKNOWN,No verified implementation file:line/symbol and test-case evidence is present in the current audit materials.,UNKNOWN
UA2-04132,user-agent,docs/SPEC-§25-供应商增强.md,功能说明书：§25 渠道增强,,UNKNOWN,No verified implementation file:line/symbol and test-case evidence is present in the current audit materials.,UNKNOWN
UA2-04133,user-agent,docs/SPEC-§25-供应商增强.md,功能说明书：§25 渠道增强,,UNKNOWN,No verified implementation file:line/symbol and test-case evidence is present in the current audit materials.,UNKNOWN
UA2-04134,user-agent,docs/SPEC-§25-供应商增强.md,功能说明书：§25 渠道增强,,UNKNOWN,No verified implementation file:line/symbol and test-case evidence is present in the current audit materials.,UNKNOWN
UA2-04135,user-agent,docs/SPEC-§25-供应商增强.md,功能说明书：§25 渠道增强,,UNKNOWN,No verified implementation file:line/symbol and test-case evidence is present in the current audit materials.,UNKNOWN
UA2-04136,user-agent,docs/SPEC-§25-供应商增强.md,功能说明书：§25 渠道增强,,UNKNOWN,No verified implementation file:line/symbol and test-case evidence is present in the current audit materials.,UNKNOWN
UA2-04137,user-agent,docs/SPEC-§25-供应商增强.md,功能说明书：§25 渠道增强,,UNKNOWN,No verified implementation file:line/symbol and test-case evidence is present in the current audit materials.,UNKNOWN
UA2-04138,user-agent,docs/SPEC-§25-供应商增强.md,功能说明书：§25 渠道增强,,UNKNOWN,No verified implementation file:line/symbol and test-case evidence is present in the current audit materials.,UNKNOWN
UA2-04139,user-agent,docs/SPEC-§25-供应商增强.md,功能说明书：§25 渠道增强,,UNKNOWN,No verified implementation file:line/symbol and test-case evidence is present in the current audit materials.,UNKNOWN
UA2-04140,user-agent,docs/SPEC-§25-供应商增强.md,功能描述,,UNKNOWN,No verified implementation file:line/symbol and test-case evidence is present in the current audit materials.,UNKNOWN
UA2-04141,user-agent,docs/SPEC-§25-供应商增强.md,功能描述,,UNKNOWN,No verified implementation file:line/symbol and test-case evidence is present in the current audit materials.,UNKNOWN
UA2-04142,user-agent,docs/SPEC-§25-供应商增强.md,子模块清单,,UNKNOWN,No verified implementation file:line/symbol and test-case evidence is present in the current audit materials.,UNKNOWN
UA2-04143,user-agent,docs/SPEC-§25-供应商增强.md,子模块清单,,UNKNOWN,No verified implementation file:line/symbol and test-case evidence is present in the current audit materials.,UNKNOWN
UA2-04144,user-agent,docs/SPEC-§25-供应商增强.md,子模块清单,,UNKNOWN,No verified implementation file:line/symbol and test-case evidence is present in the current audit materials.,UNKNOWN
UA2-04145,user-agent,docs/SPEC-§25-供应商增强.md,子模块清单,,UNKNOWN,No verified implementation file:line/symbol and test-case evidence is present in the current audit materials.,UNKNOWN
UA2-04146,user-agent,docs/SPEC-§25-供应商增强.md,子模块清单,,UNKNOWN,No verified implementation file:line/symbol and test-case evidence is present in the current audit materials.,UNKNOWN
UA2-04147,user-agent,docs/SPEC-§25-供应商增强.md,子模块清单,,UNKNOWN,No verified implementation file:line/symbol and test-case evidence is present in the current audit materials.,UNKNOWN
UA2-04148,user-agent,docs/SPEC-§25-供应商增强.md,子模块清单,,UNKNOWN,No verified implementation file:line/symbol and test-case evidence is present in the current audit materials.,UNKNOWN
UA2-04149,user-agent,docs/SPEC-§25-供应商增强.md,子模块清单,,UNKNOWN,No verified implementation file:line/symbol and test-case evidence is present in the current audit materials.,UNKNOWN
UA2-04150,user-agent,docs/SPEC-§25-供应商增强.md,子模块清单,,UNKNOWN,No verified implementation file:line/symbol and test-case evidence is present in the current audit materials.,UNKNOWN
UA2-04151,user-agent,docs/SPEC-§25-供应商增强.md,子模块清单,,UNKNOWN,No verified implementation file:line/symbol and test-case evidence is present in the current audit materials.,UNKNOWN
UA2-04152,user-agent,docs/SPEC-§25-供应商增强.md,子模块清单,,UNKNOWN,No verified implementation file:line/symbol and test-case evidence is present in the current audit materials.,UNKNOWN
UA2-04153,user-agent,docs/SPEC-§25-供应商增强.md,子模块清单,,UNKNOWN,No verified implementation file:line/symbol and test-case evidence is present in the current audit materials.,UNKNOWN
UA2-04154,user-agent,docs/SPEC-§25-供应商增强.md,功能描述,,UNKNOWN,No verified implementation file:line/symbol and test-case evidence is present in the current audit materials.,UNKNOWN
UA2-04155,user-agent,docs/SPEC-§25-供应商增强.md,功能描述,,UNKNOWN,No verified implementation file:line/symbol and test-case evidence is present in the current audit materials.,UNKNOWN
UA2-04156,user-agent,docs/SPEC-§25-供应商增强.md,完成能力 / 展示效果,,UNKNOWN,No verified implementation file:line/symbol and test-case evidence is present in the current audit materials.,UNKNOWN
UA2-04157,user-agent,docs/SPEC-§25-供应商增强.md,数据来源,,UNKNOWN,No verified implementation file:line/symbol and test-case evidence is present in the current audit materials.,UNKNOWN
UA2-04158,user-agent,docs/SPEC-§25-供应商增强.md,□ 流程图一致性校验 — 与对应流程图对比验证流程分支、异常处理、决策节点完全一致,,UNKNOWN,No verified implementation file:line/symbol and test-case evidence is present in the current audit materials.,UNKNOWN
UA2-04159,user-agent,docs/SPEC-§25-供应商增强.md,□ 流程图一致性校验 — 与对应流程图对比验证流程分支、异常处理、决策节点完全一致,,UNKNOWN,No verified implementation file:line/symbol and test-case evidence is present in the current audit materials.,UNKNOWN
UA2-04160,user-agent,docs/SPEC-§25-供应商增强.md,□ 流程图一致性校验 — 与对应流程图对比验证流程分支、异常处理、决策节点完全一致,,UNKNOWN,No verified implementation file:line/symbol and test-case evidence is present in the current audit materials.,UNKNOWN
UA2-04161,user-agent,docs/SPEC-§25-供应商增强.md,功能描述,,UNKNOWN,No verified implementation file:line/symbol and test-case evidence is present in the current audit materials.,UNKNOWN
UA2-04162,user-agent,docs/SPEC-§25-供应商增强.md,通知类型,,UNKNOWN,No verified implementation file:line/symbol and test-case evidence is present in the current audit materials.,UNKNOWN
UA2-04163,user-agent,docs/SPEC-§25-供应商增强.md,通知类型,,UNKNOWN,No verified implementation file:line/symbol and test-case evidence is present in the current audit materials.,UNKNOWN
UA2-04164,user-agent,docs/SPEC-§25-供应商增强.md,通知类型,,UNKNOWN,No verified implementation file:line/symbol and test-case evidence is present in the current audit materials.,UNKNOWN
UA2-04165,user-agent,docs/SPEC-§25-供应商增强.md,通知类型,,UNKNOWN,No verified implementation file:line/symbol and test-case evidence is present in the current audit materials.,UNKNOWN
UA2-04166,user-agent,docs/SPEC-§25-供应商增强.md,通知类型,,UNKNOWN,No verified implementation file:line/symbol and test-case evidence is present in the current audit materials.,UNKNOWN
UA2-04167,user-agent,docs/SPEC-§25-供应商增强.md,通知类型,,UNKNOWN,No verified implementation file:line/symbol and test-case evidence is present in the current audit materials.,UNKNOWN
UA2-04168,user-agent,docs/SPEC-§25-供应商增强.md,通知类型,,UNKNOWN,No verified implementation file:line/symbol and test-case evidence is present in the current audit materials.,UNKNOWN
UA2-04169,user-agent,docs/SPEC-§25-供应商增强.md,通知类型,,UNKNOWN,No verified implementation file:line/symbol and test-case evidence is present in the current audit materials.,UNKNOWN
UA2-04170,user-agent,docs/SPEC-§25-供应商增强.md,通知类型,,UNKNOWN,No verified implementation file:line/symbol and test-case evidence is present in the current audit materials.,UNKNOWN
UA2-04171,user-agent,docs/SPEC-§25-供应商增强.md,通知类型,,UNKNOWN,No verified implementation file:line/symbol and test-case evidence is present in the current audit materials.,UNKNOWN
UA2-04172,user-agent,docs/SPEC-§25-供应商增强.md,验收标准,,UNKNOWN,No verified implementation file:line/symbol and test-case evidence is present in the current audit materials.,UNKNOWN
UA2-04173,user-agent,docs/SPEC-§25-供应商增强.md,验收标准,,UNKNOWN,No verified implementation file:line/symbol and test-case evidence is present in the current audit materials.,UNKNOWN
UA2-04174,user-agent,docs/SPEC-§25-供应商增强.md,验收标准,,UNKNOWN,No verified implementation file:line/symbol and test-case evidence is present in the current audit materials.,UNKNOWN
UA2-04175,user-agent,docs/SPEC-§25-供应商增强.md,功能描述,,UNKNOWN,No verified implementation file:line/symbol and test-case evidence is present in the current audit materials.,UNKNOWN
UA2-04176,user-agent,docs/SPEC-§25-供应商增强.md,功能描述,,UNKNOWN,No verified implementation file:line/symbol and test-case evidence is present in the current audit materials.,UNKNOWN
UA2-04177,user-agent,docs/SPEC-§25-供应商增强.md,验收标准,,UNKNOWN,No verified implementation file:line/symbol and test-case evidence is present in the current audit materials.,UNKNOWN
